지점,지점명,일시,평균기온(°C),최저기온(°C),최고기온(°C)
112,인천,1954-04-30,11.3,9.6,14.5
112,인천,1954-05-01,11.4,9.3,14.2
112,인천,1954-05-02,9.6,8.6,11.5
112,인천,1954-05-03,12.5,9.7,16
112,인천,1954-05-04,12.1,9.3,16.7
112,인천,1954-05-05,13,9.4,17.4
112,인천,1954-05-06,15.4,11,22
112,인천,1954-05-07,16.4,12.7,22.8
112,인천,1954-05-08,18.2,13.3,23.5
112,인천,1954-05-09,14.7,11.6,19
112,인천,1954-05-10,13.1,10.3,16.2
112,인천,1954-05-11,13.8,11.1,16.7
112,인천,1954-05-12,16.7,11.2,22.4
112,인천,1954-05-13,16.8,13.5,21.7
112,인천,1954-05-14,15.7,13,20.5
112,인천,1954-05-15,14.3,10.7,20
112,인천,1954-05-16,14,11.5,19.6
112,인천,1954-05-17,14.2,10.8,17.8
112,인천,1954-05-18,16,12.1,20.7
112,인천,1954-05-19,17.8,13.4,23.7
112,인천,1954-05-20,19.1,14.2,27.1
112,인천,1954-05-21,20.1,16.7,26.3
112,인천,1954-05-22,16.5,14.3,21
112,인천,1954-05-23,16.1,13.4,20.5
112,인천,1954-05-24,17.8,14.9,22
112,인천,1954-05-25,15.8,11.4,22.1
112,인천,1954-05-26,17.3,11.7,23.6
112,인천,1954-05-27,17.7,14.1,22.4
112,인천,1954-05-28,17.2,14.6,21.6
112,인천,1954-05-29,16.3,14.3,19.2
112,인천,1954-05-30,17.6,14.5,22.8
112,인천,1954-05-31,17.9,12.6,22.9
112,인천,1954-06-01,15.7,12.9,19.2
112,인천,1954-06-02,15,12.3,18.2
112,인천,1954-06-03,15.3,13.7,18.1
112,인천,1954-06-04,17.1,13.8,22.9
112,인천,1954-06-05,17.5,14,21
112,인천,1954-06-06,16.5,13.8,19.8
112,인천,1954-06-07,16.8,12.5,23.1
112,인천,1954-06-08,17.6,15.8,20.4
112,인천,1954-06-09,17.6,14.2,22.3
112,인천,1954-06-10,16.5,14.1,20.6
112,인천,1954-06-11,15.6,14.6,17.3
112,인천,1954-06-12,17.2,14.8,21.8
112,인천,1954-06-13,19.5,16.1,23.8
112,인천,1954-06-14,19.7,16.1,26.2
112,인천,1954-06-15,16.8,14.4,20.5
112,인천,1954-06-16,19.6,15.2,25.9
112,인천,1954-06-17,22.5,18.2,28.5
112,인천,1954-06-18,22.3,19.5,27.4
112,인천,1954-06-19,20.1,17.2,25.4
112,인천,1954-06-20,19.3,17.1,23.7
112,인천,1954-06-21,19.8,17.1,24.8
112,인천,1954-06-22,22.5,18.3,28.8
112,인천,1954-06-23,22.8,17.8,28.6
112,인천,1954-06-24,22.1,17.6,26.1
112,인천,1954-06-25,22,19.8,27.2
112,인천,1954-06-26,19.5,17.3,22.3
112,인천,1954-06-27,21.9,16.4,28
112,인천,1954-06-28,20,18.1,23
112,인천,1954-06-29,18.1,16.2,20.4
112,인천,1954-06-30,18.8,15.5,21.8
112,인천,1954-07-01,19.5,17.2,22.5
112,인천,1954-07-02,19.4,18.6,21
112,인천,1954-07-03,22.3,18.3,27.6
112,인천,1954-07-04,22.2,18.6,25.5
112,인천,1954-07-05,19.8,18.3,21.2
112,인천,1954-07-06,21.1,18.4,24.9
112,인천,1954-07-07,18.5,17.3,20.6
112,인천,1954-07-08,18.6,17.2,20.2
112,인천,1954-07-09,19.4,17.3,22.2
112,인천,1954-07-10,22.2,18.6,27.8
112,인천,1954-07-11,21.1,16.6,26.3
112,인천,1954-07-12,20.1,14.7,26.2
112,인천,1954-07-13,19.7,14.7,25.7
112,인천,1954-07-14,21.2,18.2,26.7
112,인천,1954-07-15,22.2,18.6,26.4
112,인천,1954-07-16,23.9,20.8,29.7
112,인천,1954-07-17,21.9,20.4,22.9
112,인천,1954-07-18,21.4,19.5,24.5
112,인천,1954-07-19,20.8,19.5,22.7
112,인천,1954-07-20,24.6,19.9,29.2
112,인천,1954-07-21,23,22.1,25.4
112,인천,1954-07-22,22.1,20.4,24.1
112,인천,1954-07-23,22.7,21,23.5
112,인천,1954-07-24,22,19.2,25.2
112,인천,1954-07-25,21.9,19.4,25.8
112,인천,1954-07-26,21.9,20.4,25.4
112,인천,1954-07-27,22.9,20.6,27.2
112,인천,1954-07-28,23.3,20.8,27.3
112,인천,1954-07-29,22.7,20.6,26.2
112,인천,1954-07-30,21.8,19.4,27.1
112,인천,1954-07-31,21.9,19.6,25.6
112,인천,1954-08-01,21.9,17.5,25.8
112,인천,1954-08-02,19.7,18.3,21.4
112,인천,1954-08-03,22.5,20,25.2
112,인천,1954-08-04,23.8,22.4,26.7
112,인천,1954-08-05,25.6,22.6,30.4
112,인천,1954-08-06,25.3,21.9,30.5
112,인천,1954-08-07,26,24.1,30.6
112,인천,1954-08-08,25.1,22.7,28.6
112,인천,1954-08-09,26,23.6,30.5
112,인천,1954-08-10,27.2,24,30.9
112,인천,1954-08-11,25.2,24.1,27.1
112,인천,1954-08-12,26.4,24,30.3
112,인천,1954-08-13,26.9,25,29.6
112,인천,1954-08-14,26.7,24.6,29.8
112,인천,1954-08-15,26.4,24.5,29.3
112,인천,1954-08-16,27,23.9,32.6
112,인천,1954-08-17,27.7,23.4,32.1
112,인천,1954-08-18,25.6,22.5,31.2
112,인천,1954-08-19,25.1,20.7,30.6
112,인천,1954-08-20,24.2,22.6,27.4
112,인천,1954-08-21,25,23.8,29.7
112,인천,1954-08-22,26.8,25.1,30.8
112,인천,1954-08-23,25.5,24.4,27.5
112,인천,1954-08-24,27.4,24.3,31.7
112,인천,1954-08-25,26.3,24.9,30.1
112,인천,1954-08-26,26.6,24.3,28.8
112,인천,1954-08-27,24.1,22.8,25.6
112,인천,1954-08-28,23.7,21.8,26.5
112,인천,1954-08-29,23,20.9,27.1
112,인천,1954-08-30,23.7,20.9,27.5
112,인천,1954-08-31,23.9,21.1,27.8
112,인천,1954-09-01,22.8,21.2,26.4
112,인천,1954-09-02,23.5,19.6,27.5
112,인천,1954-09-03,23.8,20.7,29
112,인천,1954-09-04,23.7,19.3,28.5
112,인천,1954-09-05,20.8,19.1,23.3
112,인천,1954-09-06,23.3,20.2,25.4
112,인천,1954-09-07,23.9,22.2,27.3
112,인천,1954-09-08,22.4,20.7,25.2
112,인천,1954-09-09,21.1,18.8,25.4
112,인천,1954-09-10,22,18.2,27.3
112,인천,1954-09-11,22.9,19.8,27.5
112,인천,1954-09-12,23.4,20.9,27.1
112,인천,1954-09-13,18.4,16.8,20.5
112,인천,1954-09-14,18.9,17.2,20.6
112,인천,1954-09-15,18.4,17,20.5
112,인천,1954-09-16,22,18.8,25.7
112,인천,1954-09-17,21.1,14.6,26
112,인천,1954-09-18,18.7,12.8,25
112,인천,1954-09-19,19.9,15.1,24.9
112,인천,1954-09-20,20.7,19.1,23.6
112,인천,1954-09-21,20,16.4,24
112,인천,1954-09-22,21.1,17.5,25.4
112,인천,1954-09-23,20.6,19,23.3
112,인천,1954-09-24,17.8,14.9,22.4
112,인천,1954-09-25,16.1,14.5,18.1
112,인천,1954-09-26,16.7,13.8,20.5
112,인천,1954-09-27,15.7,12.4,20.2
112,인천,1954-09-28,16.6,12.9,22.3
112,인천,1954-09-29,17.4,12,23.3
112,인천,1954-09-30,18.1,15,23.6
112,인천,1954-10-01,19.4,14.8,25
112,인천,1954-10-02,17.1,15.5,19.9
112,인천,1954-10-03,13.7,8.7,16.5
112,인천,1954-10-04,12,5.9,18.4
112,인천,1954-10-05,13.8,11.1,16.5
112,인천,1954-10-06,13.7,12.4,14.8
112,인천,1954-10-07,14.4,11.4,18.8
112,인천,1954-10-08,13,10.9,17.6
112,인천,1954-10-09,11.1,7.7,16.6
112,인천,1954-10-10,11.8,6.5,17.1
112,인천,1954-10-11,9.1,6.4,14.2
112,인천,1954-10-12,8,3.4,13.1
112,인천,1954-10-13,10.8,5.4,16.2
112,인천,1954-10-14,12.9,6.8,18.6
112,인천,1954-10-15,13.6,8.5,18
112,인천,1954-10-16,14.2,9.2,19.5
112,인천,1954-10-17,13.4,9.3,18.9
112,인천,1954-10-18,13.8,8.2,19.8
112,인천,1954-10-19,15.2,10.1,21.3
112,인천,1954-10-20,14.5,11.3,19.6
112,인천,1954-10-21,14.5,11.6,18.3
112,인천,1954-10-22,11.6,8.3,15.4
112,인천,1954-10-23,12.2,7.6,17.3
112,인천,1954-10-24,14.7,10.1,21.2
112,인천,1954-10-25,16.6,10.3,22.7
112,인천,1954-10-26,15.8,10.4,22.2
112,인천,1954-10-27,14.7,10.5,19.1
112,인천,1954-10-28,11.8,9.4,15.6
112,인천,1954-10-29,12.2,6.6,15.1
112,인천,1954-10-30,8.7,7.1,12.7
112,인천,1954-10-31,12,6.4,15.8
112,인천,1954-11-01,9.3,5.5,14
112,인천,1954-11-02,8,3,12.8
112,인천,1954-11-03,11.8,5.9,16.1
112,인천,1954-11-04,12.4,8.5,16.6
112,인천,1954-11-05,11.1,6.4,16.9
112,인천,1954-11-06,10.2,5.1,15.4
112,인천,1954-11-07,10.5,7.6,13.9
112,인천,1954-11-08,13.1,9.9,16.3
112,인천,1954-11-09,12.9,9.3,16.3
112,인천,1954-11-10,12.7,8.3,16.6
112,인천,1954-11-11,8.9,5.1,12.7
112,인천,1954-11-12,9.8,2.8,13.9
112,인천,1954-11-13,11.9,8.8,17.1
112,인천,1954-11-14,10.5,7.2,16.3
112,인천,1954-11-15,7.3,3.6,12
112,인천,1954-11-16,6,2,9.4
112,인천,1954-11-17,2.8,-1.2,8.5
112,인천,1954-11-18,5,-1.2,10.6
112,인천,1954-11-19,6.9,1.8,11.3
112,인천,1954-11-20,10.2,6.3,13.8
112,인천,1954-11-21,9.9,5.2,15.1
112,인천,1954-11-22,11.2,5.9,16.1
112,인천,1954-11-23,12.1,7.1,18.2
112,인천,1954-11-24,10.9,8.5,15.6
112,인천,1954-11-25,8,6.5,10.2
112,인천,1954-11-26,11.4,5.2,16.5
112,인천,1954-11-27,12.3,10.2,14.6
112,인천,1954-11-28,12,8.2,16.1
112,인천,1954-11-29,11.3,9.3,13.6
112,인천,1954-11-30,9.4,7.8,11.4
112,인천,1954-12-01,4.6,-.9,10.2
112,인천,1954-12-02,-3.6,-5.6,.2
112,인천,1954-12-03,-1.7,-5.9,3
112,인천,1954-12-04,-1.5,-5,2.3
112,인천,1954-12-05,1.2,-2.6,6.2
112,인천,1954-12-06,3.3,-2.8,7.9
112,인천,1954-12-07,6.7,4.5,8.7
112,인천,1954-12-08,4.7,-.3,8.7
112,인천,1954-12-09,-.6,-3.1,2.6
112,인천,1954-12-10,-3.3,-4.9,.9
112,인천,1954-12-11,-2.5,-6.2,1.3
112,인천,1954-12-12,-2.9,-6,1.5
112,인천,1954-12-13,-1.1,-3.6,3.1
112,인천,1954-12-14,-5.8,-9.9,-1.4
112,인천,1954-12-15,-5.2,-10.3,-.8
112,인천,1954-12-16,-1.3,-5,3.4
112,인천,1954-12-17,-3.4,-7,1.2
112,인천,1954-12-18,-.5,-5.5,2.7
112,인천,1954-12-19,3.1,-.2,5.9
112,인천,1954-12-20,.6,-1.6,4.9
112,인천,1954-12-21,3.3,-1.8,8.3
112,인천,1954-12-22,-4,-7.4,.5
112,인천,1954-12-23,-4.8,-8.9,-.3
112,인천,1954-12-24,-5,-7.9,-.4
112,인천,1954-12-25,-7.7,-10.8,-3.4
112,인천,1954-12-26,-6.6,-9.9,-2.7
112,인천,1954-12-27,-6.9,-10.2,-2.4
112,인천,1954-12-28,-3.4,-8.2,.6
112,인천,1954-12-29,-6.7,-9,-1.7
112,인천,1954-12-30,-6.7,-9.3,-4.9
112,인천,1954-12-31,-5.7,-9,-.4
112,인천,1955-01-01,-7.4,-10.4,-4.3
112,인천,1955-01-02,-9.8,-11.8,-4.8
112,인천,1955-01-03,-8.7,-12.8,-5
112,인천,1955-01-04,-5.5,-9.1,-3.2
112,인천,1955-01-05,-7.5,-10.1,-2.1
112,인천,1955-01-06,-8.9,-11.8,-5.1
112,인천,1955-01-07,-7.6,-11.3,-2.4
112,인천,1955-01-08,-4.1,-10.3,-.4
112,인천,1955-01-09,-5.1,-9.6,-2.2
112,인천,1955-01-10,-10.8,-13.3,-7.1
112,인천,1955-01-11,-8.5,-12.9,-3.8
112,인천,1955-01-12,-1.9,-7.2,3.5
112,인천,1955-01-13,-.7,-4.2,2.8
112,인천,1955-01-14,-.8,-6.2,3.1
112,인천,1955-01-15,-6.7,-12.9,-2.5
112,인천,1955-01-16,-10.5,-14.7,-7.1
112,인천,1955-01-17,-8.5,-12,-4.1
112,인천,1955-01-18,-7.1,-12.1,-3.8
112,인천,1955-01-19,-1,-4.9,3.4
112,인천,1955-01-20,-6.3,-7.6,-3
112,인천,1955-01-21,-2.6,-9.1,2.5
112,인천,1955-01-22,-1.1,-3.8,1.9
112,인천,1955-01-23,-.1,-4,4.2
112,인천,1955-01-24,1.1,-1.8,4.8
112,인천,1955-01-25,-.3,-4.2,4.1
112,인천,1955-01-26,-3.4,-6.3,0
112,인천,1955-01-27,-3.9,-8.1,.2
112,인천,1955-01-28,-1.5,-6.3,3.7
112,인천,1955-01-29,-.9,-2.3,2.1
112,인천,1955-01-30,-1.8,-7.1,2.9
112,인천,1955-01-31,-5.4,-9.8,-2.7
112,인천,1955-02-01,1.2,-3.4,5.4
112,인천,1955-02-02,1.7,-1.9,5.7
112,인천,1955-02-03,-1.8,-4.8,.9
112,인천,1955-02-04,-1.3,-4.3,4.5
112,인천,1955-02-05,-3.1,-6,2.2
112,인천,1955-02-06,-2.2,-7.9,2.1
112,인천,1955-02-07,.1,-2.5,3.5
112,인천,1955-02-08,1,-3.2,6.1
112,인천,1955-02-09,1.9,-1,5.8
112,인천,1955-02-10,-3.4,-10.6,2.2
112,인천,1955-02-11,-10.2,-12.6,-6.3
112,인천,1955-02-12,-6.9,-12,-3.6
112,인천,1955-02-13,-.5,-6,3.4
112,인천,1955-02-14,2.4,.8,4.8
112,인천,1955-02-15,2.1,-.9,6.4
112,인천,1955-02-16,2.3,-2.8,6.8
112,인천,1955-02-17,5.4,1.8,10.6
112,인천,1955-02-18,4.4,-.3,8.7
112,인천,1955-02-19,-.4,-4.5,3.2
112,인천,1955-02-20,-7.6,-9.6,-4.4
112,인천,1955-02-21,-7.2,-12.3,-3.5
112,인천,1955-02-22,1.1,-4.4,4.5
112,인천,1955-02-23,2.7,.8,6.8
112,인천,1955-02-24,2.1,-.8,6.4
112,인천,1955-02-25,2.7,-2.8,8.7
112,인천,1955-02-26,8.7,1.9,14.5
112,인천,1955-02-27,6,.2,12.6
112,인천,1955-02-28,.5,-2.2,5
112,인천,1955-03-01,.5,-3.5,7.6
112,인천,1955-03-02,1.2,-1.2,4.2
112,인천,1955-03-03,1.7,-3.1,8.3
112,인천,1955-03-04,1.6,-3,6.8
112,인천,1955-03-05,2.1,0,5.6
112,인천,1955-03-06,2,.6,3.6
112,인천,1955-03-07,2.9,.4,5.6
112,인천,1955-03-08,2.3,-.1,6.1
112,인천,1955-03-09,.9,-2.4,5.4
112,인천,1955-03-10,1.2,-3.1,5.4
112,인천,1955-03-11,7.3,-.2,12.5
112,인천,1955-03-12,3.5,-1.7,11.4
112,인천,1955-03-13,-2.1,-3.8,.8
112,인천,1955-03-14,.5,-3.3,3.5
112,인천,1955-03-15,2.3,-1.8,7
112,인천,1955-03-16,8.2,1.9,11.9
112,인천,1955-03-17,8.6,3.2,11.3
112,인천,1955-03-18,-.1,-2.3,4.2
112,인천,1955-03-19,2.1,-2.2,7.9
112,인천,1955-03-20,5.4,.5,10.5
112,인천,1955-03-21,7.1,4.4,10.8
112,인천,1955-03-22,7.9,2.8,14.6
112,인천,1955-03-23,5.5,1.6,9.9
112,인천,1955-03-24,5.3,2.1,10.8
112,인천,1955-03-25,3.2,.2,7.3
112,인천,1955-03-26,5,-1.1,10.9
112,인천,1955-03-27,8.1,2.8,13
112,인천,1955-03-28,7.3,3.6,13.2
112,인천,1955-03-29,5.9,2.8,10.8
112,인천,1955-03-30,6.7,5,9.2
112,인천,1955-03-31,7.4,4.3,11.3
112,인천,1955-04-01,7,5,11.2
112,인천,1955-04-02,6.6,3.2,10.9
112,인천,1955-04-03,5.3,1.4,9.8
112,인천,1955-04-04,3.5,-.2,7.6
112,인천,1955-04-05,6.5,1.7,10
112,인천,1955-04-06,10,7.6,12.8
112,인천,1955-04-07,13.4,9.5,17.2
112,인천,1955-04-08,11.5,8,15.9
112,인천,1955-04-09,10.1,8.1,12.7
112,인천,1955-04-10,8.6,5.8,12.6
112,인천,1955-04-11,12.6,4.9,18.1
112,인천,1955-04-12,16,13.8,18.9
112,인천,1955-04-13,12.3,9.1,15.1
112,인천,1955-04-14,13.5,10.4,17
112,인천,1955-04-15,9.9,9.2,11.6
112,인천,1955-04-16,9,8.1,11.3
112,인천,1955-04-17,9.3,8.2,10.1
112,인천,1955-04-18,8.3,6.4,9.8
112,인천,1955-04-19,7.6,6.3,9.3
112,인천,1955-04-20,7.5,4.2,12.4
112,인천,1955-04-21,8.5,5.2,14.3
112,인천,1955-04-22,10,6,17.5
112,인천,1955-04-23,10.4,9,13.9
112,인천,1955-04-24,11.2,8.5,14.4
112,인천,1955-04-25,9.3,7.1,13.9
112,인천,1955-04-26,10.5,5.3,15.2
112,인천,1955-04-27,11.5,8.5,18.3
112,인천,1955-04-28,11.6,7.5,17.9
112,인천,1955-04-29,13.9,9.8,20.6
112,인천,1955-04-30,14.1,9.4,20.8
112,인천,1955-05-01,14.3,9.4,22.4
112,인천,1955-05-02,17.9,11.6,24
112,인천,1955-05-03,12.8,10.1,17.7
112,인천,1955-05-04,11.5,9.4,17.5
112,인천,1955-05-05,14.3,11.6,16.9
112,인천,1955-05-06,14.6,12.5,18.5
112,인천,1955-05-07,16,11,22.8
112,인천,1955-05-08,16.1,11.4,22.7
112,인천,1955-05-09,14.1,11.1,20.3
112,인천,1955-05-10,15.8,11.4,24.4
112,인천,1955-05-11,11.3,9.9,13.8
112,인천,1955-05-12,12.6,9.6,17.1
112,인천,1955-05-13,13.1,10.2,18.2
112,인천,1955-05-14,15.2,11.3,20.2
112,인천,1955-05-15,16.4,13,20.8
112,인천,1955-05-16,15.2,13.6,18.3
112,인천,1955-05-17,15.9,13.5,21.4
112,인천,1955-05-18,11.9,10.9,13.6
112,인천,1955-05-19,14.2,11.2,18.1
112,인천,1955-05-20,13.1,10.9,17.9
112,인천,1955-05-21,14.7,11.3,19.8
112,인천,1955-05-22,13.9,10.9,18.2
112,인천,1955-05-23,16,9.8,23.1
112,인천,1955-05-24,15.7,13.2,20.6
112,인천,1955-05-25,14.7,11.1,21.7
112,인천,1955-05-26,16.1,12.3,23.2
112,인천,1955-05-27,16.2,13.2,20.9
112,인천,1955-05-28,14.2,13.4,16.4
112,인천,1955-05-29,15.3,12.2,19.3
112,인천,1955-05-30,15.8,13.3,20.2
112,인천,1955-05-31,15.6,13.1,21.8
112,인천,1955-06-01,15.2,12.6,20.4
112,인천,1955-06-02,16.4,12.6,22
112,인천,1955-06-03,16.2,13.6,20.5
112,인천,1955-06-04,17.5,13.5,22
112,인천,1955-06-05,19.2,15.6,25.5
112,인천,1955-06-06,18.4,15.6,23
112,인천,1955-06-07,19.6,16,25
112,인천,1955-06-08,17.5,15.3,21.2
112,인천,1955-06-09,19.3,16.1,25.3
112,인천,1955-06-10,18.6,16.1,24.8
112,인천,1955-06-11,19.5,15.1,26.5
112,인천,1955-06-12,21.3,17.6,29.4
112,인천,1955-06-13,22.8,17.6,29.7
112,인천,1955-06-14,21.7,19.3,26.7
112,인천,1955-06-15,21.6,17.8,28.1
112,인천,1955-06-16,23,19.2,29.2
112,인천,1955-06-17,20.2,18.8,21.7
112,인천,1955-06-18,20.4,18.7,23
112,인천,1955-06-19,20.8,18.4,23.2
112,인천,1955-06-20,19.6,17.8,22.7
112,인천,1955-06-21,19.1,17,23.2
112,인천,1955-06-22,23.1,17.5,30.2
112,인천,1955-06-23,24.3,21.6,29.8
112,인천,1955-06-24,21.1,20.3,23.4
112,인천,1955-06-25,19.7,18.5,22
112,인천,1955-06-26,19.9,18.5,21.2
112,인천,1955-06-27,18.8,18,19.8
112,인천,1955-06-28,19.5,17.2,24.6
112,인천,1955-06-29,19.7,16.8,22.7
112,인천,1955-06-30,21,19.5,23.4
112,인천,1955-07-01,24.1,19,27.4
112,인천,1955-07-02,21.6,20.2,23.9
112,인천,1955-07-03,20.2,18.2,22.4
112,인천,1955-07-04,19.4,17.8,22.5
112,인천,1955-07-05,19.6,18.9,20.5
112,인천,1955-07-06,21.1,18.9,24.7
112,인천,1955-07-07,22,18.8,27.2
112,인천,1955-07-08,23.2,19.6,28.5
112,인천,1955-07-09,24.2,20.5,29.6
112,인천,1955-07-10,23.7,21.8,26.8
112,인천,1955-07-11,23.4,22.2,25.2
112,인천,1955-07-12,22.2,20.7,25
112,인천,1955-07-13,21.6,20.6,23.3
112,인천,1955-07-14,22.7,19.6,25.3
112,인천,1955-07-15,27,23.8,31.6
112,인천,1955-07-16,27.5,25,31.1
112,인천,1955-07-17,26.1,24.4,31.6
112,인천,1955-07-18,25.1,23.5,28.5
112,인천,1955-07-19,23.7,22.4,25.3
112,인천,1955-07-20,24.9,22,29
112,인천,1955-07-21,24.2,22.1,27.8
112,인천,1955-07-22,23.7,22,27.2
112,인천,1955-07-23,25.1,22.7,30.4
112,인천,1955-07-24,24.6,22.8,27.7
112,인천,1955-07-25,25,22.1,29.4
112,인천,1955-07-26,25.8,23.2,30.4
112,인천,1955-07-27,26.2,23,31
112,인천,1955-07-28,26.4,24.4,30.1
112,인천,1955-07-29,25.8,24.2,28.3
112,인천,1955-07-30,26.2,24.1,28.7
112,인천,1955-07-31,25.4,23.4,27.1
112,인천,1955-08-01,25.2,23.5,26.5
112,인천,1955-08-02,24.7,22.6,28.6
112,인천,1955-08-03,26.2,23,30.6
112,인천,1955-08-04,26.2,24,29.4
112,인천,1955-08-05,25.7,24.1,28.5
112,인천,1955-08-06,25.7,23.8,30.4
112,인천,1955-08-07,26.2,24.4,30.6
112,인천,1955-08-08,26.2,24.2,29.8
112,인천,1955-08-09,26.4,23.9,30.8
112,인천,1955-08-10,27.7,24.7,32.2
112,인천,1955-08-11,26.7,23.6,31.8
112,인천,1955-08-12,25.3,20.4,31.2
112,인천,1955-08-13,24.8,21,29.6
112,인천,1955-08-14,25.3,21.4,30.7
112,인천,1955-08-15,26,22.5,31.6
112,인천,1955-08-16,27.3,24.3,31.7
112,인천,1955-08-17,26.8,24.2,31.6
112,인천,1955-08-18,26.1,23.5,30.2
112,인천,1955-08-19,26.2,23.4,30.7
112,인천,1955-08-20,25.9,24.2,30.2
112,인천,1955-08-21,26.2,21.3,31.6
112,인천,1955-08-22,26.2,21.5,32
112,인천,1955-08-23,25.6,21.6,31.6
112,인천,1955-08-24,26.3,23,31.9
112,인천,1955-08-25,27,23.2,31.9
112,인천,1955-08-26,27,23.1,32.2
112,인천,1955-08-27,27.8,23.1,33.9
112,인천,1955-08-28,25.3,22.4,29.3
112,인천,1955-08-29,24.1,21.4,28.5
112,인천,1955-08-30,24.7,20.8,29.7
112,인천,1955-08-31,23.2,19.5,27.9
112,인천,1955-09-01,21.7,18.2,26.5
112,인천,1955-09-02,21.9,17.1,27.4
112,인천,1955-09-03,21.9,17.8,27.5
112,인천,1955-09-04,21.4,19,24.7
112,인천,1955-09-05,23.6,19.2,28.6
112,인천,1955-09-06,25.3,20.1,31.3
112,인천,1955-09-07,25.4,20.8,30.7
112,인천,1955-09-08,19.3,17.6,24.2
112,인천,1955-09-09,22.7,17.9,27.5
112,인천,1955-09-10,22.7,20.1,26.1
112,인천,1955-09-11,21,19.7,21.9
112,인천,1955-09-12,19.3,17.3,23
112,인천,1955-09-13,21.4,18.6,25.4
112,인천,1955-09-14,21.7,19.4,25.9
112,인천,1955-09-15,21.6,17.9,25.5
112,인천,1955-09-16,21.8,17.6,26.5
112,인천,1955-09-17,21.6,19.5,23.7
112,인천,1955-09-18,21.1,17.1,24.6
112,인천,1955-09-19,19.8,15.6,25.1
112,인천,1955-09-20,19.7,15.9,24.7
112,인천,1955-09-21,21.4,16,27.7
112,인천,1955-09-22,17.3,16.2,20.4
112,인천,1955-09-23,19.6,16,23.7
112,인천,1955-09-24,18.9,13,25.2
112,인천,1955-09-25,19.3,13.3,25
112,인천,1955-09-26,19.4,16.7,23.4
112,인천,1955-09-27,20,14.1,25.5
112,인천,1955-09-28,19.6,14,26.2
112,인천,1955-09-29,20,14.6,25.6
112,인천,1955-09-30,20.2,14.8,25.9
112,인천,1955-10-01,19.7,14.7,24.4
112,인천,1955-10-02,19.4,15.2,25.7
112,인천,1955-10-03,17.8,14,23.6
112,인천,1955-10-04,17.9,12.4,24.5
112,인천,1955-10-05,17.4,13.3,22.7
112,인천,1955-10-06,15,13,16.4
112,인천,1955-10-07,8.6,6.1,13.8
112,인천,1955-10-08,8.5,2.6,13.9
112,인천,1955-10-09,12,5,18.8
112,인천,1955-10-10,13.2,8.3,19.6
112,인천,1955-10-11,13.3,7.5,20.1
112,인천,1955-10-12,14.1,9.1,19.4
112,인천,1955-10-13,12.9,11.1,16.5
112,인천,1955-10-14,13.9,12,16.5
112,인천,1955-10-15,14.2,11.5,18
112,인천,1955-10-16,15.6,10.9,20.2
112,인천,1955-10-17,14.5,12.4,18
112,인천,1955-10-18,13,8.7,16.2
112,인천,1955-10-19,11.7,6.6,17.1
112,인천,1955-10-20,11.2,8.2,16.7
112,인천,1955-10-21,10.5,8.1,14.7
112,인천,1955-10-22,11.4,7.1,15.5
112,인천,1955-10-23,13.1,8.3,17.8
112,인천,1955-10-24,13.5,8.9,18.2
112,인천,1955-10-25,14.4,9.8,18.8
112,인천,1955-10-26,14.8,10.7,20.7
112,인천,1955-10-27,14.7,10,19.2
112,인천,1955-10-28,13.1,12.1,16.6
112,인천,1955-10-29,12.8,7.1,17.2
112,인천,1955-10-30,5.8,3.3,11.2
112,인천,1955-10-31,8.8,2.7,13.8
112,인천,1955-11-01,12.2,6.9,17
112,인천,1955-11-02,10.2,6.2,13.7
112,인천,1955-11-03,9.1,6.9,13.6
112,인천,1955-11-04,11.4,5.9,14.8
112,인천,1955-11-05,6.1,2,10.2
112,인천,1955-11-06,1.8,-.7,6.3
112,인천,1955-11-07,1.8,-1,6.8
112,인천,1955-11-08,2.5,-1.2,6.8
112,인천,1955-11-09,2.5,-1.1,6.7
112,인천,1955-11-10,4.7,.1,9.9
112,인천,1955-11-11,7.5,2.9,11.3
112,인천,1955-11-12,10.2,6.5,14.9
112,인천,1955-11-13,11,7,16.1
112,인천,1955-11-14,11.7,5.9,17.2
112,인천,1955-11-15,9.9,4.3,13.5
112,인천,1955-11-16,1.1,-2.5,4.5
112,인천,1955-11-17,3.3,-3.1,8.3
112,인천,1955-11-18,6.9,1.6,11.7
112,인천,1955-11-19,7.2,2.9,12
112,인천,1955-11-20,6.3,2.1,10
112,인천,1955-11-21,6.2,4.6,7.8
112,인천,1955-11-22,7.2,4.3,10.3
112,인천,1955-11-23,5.2,1.3,8.7
112,인천,1955-11-24,6.9,1.8,11.3
112,인천,1955-11-25,8.7,4.5,14.7
112,인천,1955-11-26,8.3,3.6,12.8
112,인천,1955-11-27,10.3,6.8,13.4
112,인천,1955-11-28,4,2.3,8.9
112,인천,1955-11-29,5.9,2.6,10.4
112,인천,1955-11-30,5.7,2.2,9.7
112,인천,1955-12-01,2.3,-1.8,7.3
112,인천,1955-12-02,2.8,-2.3,7.2
112,인천,1955-12-03,6.4,1.7,10.1
112,인천,1955-12-04,8.3,3.8,12.1
112,인천,1955-12-05,7.7,1.1,13.2
112,인천,1955-12-06,-.2,-2.3,3.6
112,인천,1955-12-07,-1.4,-3.5,.7
112,인천,1955-12-08,.1,-3.4,5
